run_id,bh1_mass_msol,bh2_mass_msol,impact_parameter_au,bh1_schwarzschild_radius_km,bh2_schwarzschild_radius_km,simulation_duration_yr,bh1_v_init_x_kms,bh1_v_init_y_kms,bh1_v_init_total_kms,bh1_v_init_unit_x,bh1_v_init_unit_y,bh1_v_final_x_kms,bh1_v_final_y_kms,bh1_v_final_total_kms,bh1_v_final_unit_x,bh1_v_final_unit_y,bh1_deflection_angle_deg,bh2_v_init_x_kms,bh2_v_init_y_kms,bh2_v_init_total_kms,bh2_v_init_unit_x,bh2_v_init_unit_y,bh2_v_final_x_kms,bh2_v_final_y_kms,bh2_v_final_total_kms,bh2_v_final_unit_x,bh2_v_final_unit_y,bh2_deflection_angle_deg,merged,nearest_approach_dist_au,nearest_approach_time_s,remaining_dist_for_merger_au
55,316227.75263951736,316227.75263951736,1.5000213502370392,934176.8015178901,934176.8015178901,0.5823495370370371,46205012.501208045,-221264106.67165467,226036.96175944802,1.0,0.0,46205.012501208046,-221264.10667165468,226036.96175944802,0.20441352662658827,-0.9788846255468932,76.02346647342169,-43207.08792120809,221264.10667165468,225443.2464010319,0.0,0.0,-43207.08792120809,221264.10667165468,225443.2464010319,-0.1916539466626946,0.9814625640994225,14.059185935265907,1,0.010741218887447923,50310.0,0.0
56,316227.75263951736,316227.75263951736,5.0,934176.8015178901,934176.8015178901,7.00005787037037,4140402.3997618784,-1190452.7988714706,4308.144600439363,1.0,0.0,4140.402399761879,-1190.4527988714706,4308.144600439363,0.9610639344230977,-0.2763261007418514,52.206907808586216,-1142.4778197619023,1190.4527988714706,1649.9798286611954,0.0,0.0,-1142.4778197619023,1190.4527988714706,1649.9798286611954,-0.6924192647184763,0.721495365090258,0.4344142717271798,0,0.10152331779444083,82530.0,0.08903414535974401
57,316227.75263951736,316227.75263951736,10.0,934176.8015178901,934176.8015178901,14.00005787037037,3237546.8913082564,-497407.76911895827,3275.5342102013915,1.0,0.0,3237.5468913082564,-497.40776911895824,3275.5342102013915,0.9884027103808513,-0.15185546454371357,51.00784288312434,-239.62231130817312,497.40776911895824,552.1171441429526,0.0,0.0,-239.62231130817312,497.40776911895824,552.1171441429526,-0.43400628625676363,0.9009098420428162,0.10087922636988066,0,0.415067216030547,968585.0,0.40257804359585014
58,316227.75263951736,316227.75263951736,20.0,934176.8015178901,934176.8015178901,14.00005787037037,3240553.0610351535,-1440433.2382816623,3546.2701610749987,1.0,0.0,3240.5530610351534,-1440.4332382816624,3546.2701610749987,0.9137919317610106,-0.40618260111491805,35.56558904338133,-242.6284810350229,1440.4332382816624,1460.7246467955413,0.0,0.0,-242.6284810350229,1440.4332382816624,1460.7246467955413,-0.16610144941915517,0.9861086697219814,2.628898330357241,0,1.735417640303268,479155.0,1.7229284678685712
59,316227.75263951736,316227.75263951736,30.0,934176.8015178901,934176.8015178901,14.00011574074074,814316.508959874,3787207.0695506497,3873.764159628076,1.0,0.0,814.316508959874,3787.2070695506495,3873.764159628076,0.21021323844300768,0.9776555601965875,20.211619541701577,2183.608071040162,-3787.2070695506495,4371.622307057891,0.0,0.0,2183.608071040162,-3787.2070695506495,4371.622307057891,0.49949604921604807,-0.86631616446743,23.16594499877189,0,4.0849824519208315,930690.0,4.072493279486135
60,316227.75263951736,316227.75263951736,40.0,934176.8015178901,934176.8015178901,14.00011574074074,1330166.2894495665,-4192431.5420214776,4398.388863223056,1.0,0.0,1330.1662894495664,-4192.431542021478,4398.388863223056,0.3024212571497932,-0.9531743718879242,40.154949388298775,1667.758290550382,4192.431542021478,4511.972955397242,0.0,0.0,1667.758290550382,4192.431542021478,4511.972955397242,0.3696294962396444,0.9291792267962229,62.547697757256564,0,19.167283995149177,1209600.0,19.15479482271448
61,316227.75263951736,316227.75263951736,50.0,934176.8015178901,934176.8015178901,28.00011574074074,-3988576.8328952366,1467300.6904161677,4249.907818765527,1.0,0.0,-3988.5768328952367,1467.3006904161678,4249.907818765527,-0.9385090225448234,0.34525470974623995,50.81758247492133,6986.501412895263,-1467.3006904161678,7138.919617735113,0.0,0.0,6986.501412895263,-1467.3006904161678,7138.919617735113,0.9786496818844689,-0.2055353987697206,45.793582768563134,0,12.487753591793503,2306970.0,12.475264419358805
62,316227.75263951736,316227.75263951736,75.0,934176.8015178901,934176.8015178901,28.00011574074074,2444703.0215217434,-1739953.6684687242,3000.668530820309,1.0,0.0,2444.7030215217433,-1739.9536684687243,3000.668530820309,0.8147194521526913,-0.5798553391010715,36.930946956808846,553.2215584782732,1739.9536684687243,1825.7855463287303,0.0,0.0,553.2215584782732,1739.9536684687243,1825.7855463287303,0.3030046763107995,0.9529890692624904,61.63038818056398,0,61.39391384140222,2419200.0,61.381424668967526
63,316227.75263951736,316227.75263951736,100.0,934176.8015178901,934176.8015178901,28.00011574074074,2809243.943247891,-917326.9327090018,2955.222535469751,1.0,0.0,2809.243943247891,-917.3269327090018,2955.222535469751,0.950603181158181,-0.3104087498314867,27.213565785222862,188.68063675212423,917.3269327090018,936.530343426465,0.0,0.0,188.68063675212423,917.3269327090018,936.530343426465,0.2014677240053986,0.9794951537318011,51.62581891319791,0,94.85469101513512,2419200.0,94.84220184270042
64,1000000.0,1000000.0,0.5000071167456798,2954126.5550554045,2954126.5550554045,0.32991898148148147,197743353.90219128,-36097454.24646468,201011.09475738613,1.0,0.0,197743.35390219127,-36097.45424646468,201011.09475738613,0.9837434801340745,-0.17957941222116686,84.73238876915318,-194745.42932219137,36097.45424646468,198062.63768050814,0.0,0.0,-194745.42932219137,36097.45424646468,198062.63768050814,-0.98325172078306,0.1822527189842485,4.990973687595223,1,0.03706024273418903,28500.0,0.0
65,1000000.0,1000000.0,0.5500078284202476,2954126.5550554045,2954126.5550554045,0.3304976851851852,223730047.37536278,-48053064.735217296,228832.3209885987,1.0,0.0,223730.04737536277,-48053.0647352173,228832.3209885987,0.9777030028310987,-0.2099924719009055,84.24711004572038,-220732.12279536278,48053.0647352173,225902.11832604426,0.0,0.0,-220732.12279536278,48053.0647352173,225902.11832604426,-0.9771140015463704,0.2127163086884487,5.522304671651291,1,0.02576872644624107,28550.0,0.0
66,1000000.0,1000000.0,0.6000085400948156,2954126.5550554045,2954126.5550554045,0.3310763888888889,216153145.58448786,-49977194.51356642,221855.588880505,1.0,0.0,216153.14558448785,-49977.19451356642,221855.588880505,0.9742965984098396,-0.22526903543766455,83.72102467250951,-213155.2210044879,49977.19451356642,218935.76275455533,0.0,0.0,-213155.2210044879,49977.19451356642,218935.76275455533,-0.973597087669282,0.2282733249459792,6.011677459005296,1,0.028267583899512748,28600.0,0.0
67,1000000.0,1000000.0,0.6500092517693836,2954126.5550554045,2954126.5550554045,0.331712962962963,214075242.50017735,-53628563.744767465,220690.3538916831,1.0,0.0,214075.24250017735,-53628.56374476747,220690.3538916831,0.9700253714090625,-0.24300366010146898,83.20298073791541,-211077.31792017733,53628.56374476747,217783.50945308554,0.0,0.0,-211077.31792017733,53628.56374476747,217783.50945308554,-0.9692070738057749,0.2462471280743137,6.506413398306831,1,0.028712543046996775,28655.0,0.0
68,1000000.0,1000000.0,0.7000099634439516,2954126.5550554045,2954126.5550554045,0.33240740740740743,217065640.02973118,-59342605.46503867,225031.19096004465,1.0,0.0,217065.64002973118,-59342.60546503867,225031.19096004465,0.9646024584577354,-0.26370835621438465,82.694670280757,-214067.71544973124,59342.60546503867,222140.79233955735,0.0,0.0,-214067.71544973124,59342.60546503867,222140.79233955735,-0.9636578369744632,0.2671396137559888,7.007969711187621,1,0.027133114501713608,28715.0,0.0
69,1000000.0,1000000.0,0.7500106751185196,2954126.5550554045,2954126.5550554045,0.33310185185185187,190368955.72199064,-52312188.35029076,197425.69324350244,1.0,0.0,190368.95572199064,-52312.18835029076,197425.69324350244,0.9642562353178211,-0.26497153177408145,82.131603590843,-187371.03114199056,52312.18835029076,194536.54762334272,0.0,0.0,-187371.03114199056,52312.18835029076,194536.54762334272,-0.9631662195669995,0.2689067375225371,7.453414946358772,1,0.03885342249109093,28775.0,0.0
70,1000000.0,1000000.0,0.8000113867930876,2954126.5550554045,2954126.5550554045,0.33391203703703703,199348636.52259675,-60224119.06795853,208247.02495097028,1.0,0.0,199348.63652259676,-60224.11906795853,208247.02495097028,0.9572700333631725,-0.28919557953895236,81.64050769740554,-196350.7119425968,60224.11906795853,205379.03154381723,0.0,0.0,-196350.7119425968,60224.11906795853,205379.03154381723,-0.9560406944498896,0.2932340201200619,7.965709608784363,1,0.03378223639274524,28845.0,0.0
71,1000000.0,1000000.0,0.8500120984676556,2954126.5550554045,2954126.5550554045,0.3347800925925926,215723709.2333333,-72868570.27339618,227698.36903033935,1.0,0.0,215723.7092333333,-72868.57027339618,227698.36903033935,0.9474099887144536,-0.3200223637249106,81.16683190052913,-212725.78465333334,72868.57027339618,224860.15207249424,0.0,0.0,-212725.78465333334,72868.57027339618,224860.15207249424,-0.9460359369709542,0.32406173171093283,8.491888042640872,1,0.026237500289145975,28920.0,0.0
72,1000000.0,1000000.0,0.9000128101422235,2954126.5550554045,2954126.5550554045,0.33564814814814814,199997520.84519395,-69046163.23304215,211580.67256114792,1.0,0.0,199997.52084519394,-69046.16323304216,211580.67256114792,0.9452542069379878,-0.32633492651880786,80.62852143738087,-196999.5962651939,69046.16323304216,208749.16427582002,0.0,0.0,-196999.5962651939,69046.16323304216,208749.16427582002,-0.9437144189228875,0.3307613875848218,8.951586514584498,1,0.03237757011779222,28995.0,0.0
73,1000000.0,1000000.0,0.9500135218167914,2954126.5550554045,2954126.5550554045,0.3365740740740741,191236355.58723903,-68480628.19702438,203127.8910847745,1.0,0.0,191236.35558723903,-68480.62819702437,203127.8910847745,0.9414578892439117,-0.33713060196368744,80.10271607571298,-188238.431007239,68480.62819702437,200308.02117320758,0.0,0.0,-188238.431007239,68480.62819702437,200308.02117320758,-0.9397448484824683,0.3418766148051992,9.419950606620109,1,0.03611967340932614,29075.0,0.0
74,1000000.0,1000000.0,1.0000142334913595,2954126.5550554045,2954126.5550554045,0.3375578703703704,186914987.70594838,-70100672.6204879,199627.94626744938,1.0,0.0,186914.98770594838,-70100.6726204879,199627.94626744938,0.9363167392181205,-0.3511566087373923,79.58891367459142,-183917.0631259484,70100.6726204879,196823.75469114218,0.0,0.0,-183917.0631259484,70100.6726204879,196823.75469114218,-0.9344251328532621,0.3561596146282779,9.896238794139247,1,0.037798284007492605,29160.0,0.0
75,1000000.0,1000000.0,1.1000156568404953,2954126.5550554045,2954126.5550554045,0.33969907407407407,188927520.92591855,-79775986.98280914,205080.02404499258,1.0,0.0,188927.52092591854,-79775.98698280915,205080.02404499258,0.9212380474680931,-0.3889993057798114,78.60143366787145,-185929.59634591863,79775.98698280915,202321.58287349762,0.0,0.0,-185929.59634591863,79775.98698280915,202321.58287349762,-0.9189805343811087,0.3943029006089251,10.875885325149047,1,0.03525380020687881,29345.0,0.0
76,1000000.0,1000000.0,1.2000170801896313,2954126.5550554045,2954126.5550554045,0.3420138888888889,179845058.35487753,-81991956.58229491,197653.55033204498,1.0,0.0,179845.05835487752,-81991.95658229491,197653.55033204498,0.9099004700535338,-0.41482663197576675,77.5875261770419,-176847.13377487755,81991.95658229491,194929.7044285,0.0,0.0,-176847.13377487755,81991.95658229491,194929.7044285,-0.9072354277320771,0.4206232027216225,11.812799323932051,1,0.03881252686954598,29545.0,0.0
77,1000000.0,1000000.0,1.3000185035387672,2954126.5550554045,2954126.5550554045,0.34456018518518516,184907736.0131984,-94982852.46182442,207876.43709499974,1.0,0.0,184907.73601319842,-94982.85246182441,207876.43709499974,0.8895079143996267,-0.4569197634382061,76.63850126801319,-181909.8114331984,94982.85246182441,205214.33126720582,0.0,0.0,-181909.8114331984,94982.85246182441,205214.33126720582,-0.8864381464486364,0.4628470724987963,12.794739877768773,1,0.0340641134048008,29765.0,0.0
78,1000000.0,1000000.0,1.4000199268879032,2954126.5550554045,2954126.5550554045,0.34728009259259257,180057462.6219987,-100344294.01443139,206130.21900518882,1.0,0.0,180057.4626219987,-100344.29401443139,206130.21900518882,0.8735131776940779,-0.4868005016377801,75.6647915643422,-177059.5380419987,100344.29401443139,203516.72499551636,0.0,0.0,-177059.5380419987,100344.29401443139,203516.72499551636,-0.8699999375771178,0.4930518315712974,13.73321182201326,1,0.034863398532632074,30000.0,0.0
79,1000000.0,1000000.0,1.5000213502370392,2954126.5550554045,2954126.5550554045,0.3502314814814815,192021693.66831055,-124132056.29668221,228650.60297250294,1.0,0.0,192021.69366831056,-124132.0562966822,228650.60297250294,0.8398040117628848,-0.5428896958194773,74.77726425593099,-189023.7690883106,124132.0562966822,226138.7907476151,0.0,0.0,-189023.7690883106,124132.0562966822,226138.7907476151,-0.8358750326001028,0.5489197845548811,14.735841505199497,1,0.026203048038458594,30255.0,0.0
80,1000000.0,1000000.0,5.0,2954126.5550554045,2954126.5550554045,0.5626157407407407,-78798450.77264726,-202493553.96561772,217285.14731061543,1.0,0.0,-78798.45077264727,-202493.55396561773,217285.14731061543,-0.36264996364432855,-0.9319254282767303,50.271457071802914,81796.37535264727,202493.55396561773,218390.21594031563,0.0,0.0,81796.37535264727,202493.55396561773,218390.21594031563,0.3745423072204004,0.9272098252833709,40.127260701886776,1,0.035034903201573986,48605.0,0.0
81,1000000.0,1000000.0,10.0,2954126.5550554045,2954126.5550554045,14.00005787037037,-799751.7390399359,6485959.05167972,6535.079774889017,1.0,0.0,-799.7517390399358,6485.95905167972,6535.079774889017,-0.12237826722681709,0.992483531203698,54.759327820533166,3797.67631903982,-6485.95905167972,7515.98365114387,0.0,0.0,3797.67631903982,-6485.95905167972,7515.98365114387,0.5052800132770174,-0.8629554497091824,4.6629746963587335,0,0.1280772994197597,312285.0,0.0885830667648105
82,1000000.0,1000000.0,20.0,2954126.5550554045,2954126.5550554045,14.00005787037037,3694785.2846311843,-3857158.6945239133,5341.264971359178,1.0,0.0,3694.7852846311844,-3857.1586945239133,5341.264971359178,0.6917434923081491,-0.7221432966173165,36.41399324675456,-696.860704631194,3857.1586945239133,3919.6030457688576,0.0,0.0,-696.860704631194,3857.1586945239133,3919.6030457688576,-0.17778859147061918,0.9840687052959733,5.4398210436056775,0,0.5191366491699975,801130.0,0.4796424165150482
83,1000000.0,1000000.0,30.0,2954126.5550554045,2954126.5550554045,14.00005787037037,3266059.08979427,-3123733.412477601,4519.38628690409,1.0,0.0,3266.05908979427,-3123.7334124776007,4519.38628690409,0.7226775678056976,-0.6911853101668475,27.560271826069734,-268.1345097943192,3123.7334124776007,3135.2203347725977,0.0,0.0,-268.1345097943192,3123.7334124776007,3135.2203347725977,-0.08552333844624907,0.996336167456049,8.273259358037823,0,1.1837029458171033,475360.0,1.1442087131621541
84,1000000.0,1000000.0,40.0,2954126.5550554045,2954126.5550554045,14.00011574074074,2447926.3406521897,2548508.0775232296,3533.7284545448547,1.0,0.0,2447.9263406521895,2548.5080775232295,3533.7284545448547,0.6927318757342047,0.7211952220735869,13.986596542307236,549.9982393477685,-2548.5080775232295,2607.1807540879845,0.0,0.0,549.9982393477685,-2548.5080775232295,2607.1807540879845,0.210955162385802,-0.9774957388463543,7.8830311397274535,0,2.1326849327235435,743800.0,2.0931907000685945
85,1000000.0,1000000.0,50.0,2954126.5550554045,2954126.5550554045,28.00011574074074,3056379.1399950786,-1092762.0145533157,3245.856168693813,1.0,0.0,3056.3791399950787,-1092.7620145533158,3245.856168693813,0.9416249461309362,-0.3366637206826886,28.37499954469746,-58.454559995176645,1092.7620145533158,1094.3243376782088,0.0,0.0,-58.454559995176645,1092.7620145533158,1094.3243376782088,-0.05341611986734912,0.9985723399625672,1.7365082549564728,0,3.377608852696974,1060000.0,3.3381146200420244
86,1000000.0,1000000.0,75.0,2954126.5550554045,2954126.5550554045,28.00011574074074,255734.16324085032,5470804.658481503,5476.77857627195,1.0,0.0,255.7341632408503,5470.804658481503,5476.77857627195,0.046694267383533494,0.9989092278047667,16.107607076636192,2742.1904167591965,-5470.804658481503,6119.584290867222,0.0,0.0,2742.1904167591965,-5470.804658481503,6119.584290867222,0.4481007673759149,-0.8939830548042375,33.93623084689599,0,7.866146634732368,2053010.0,7.826652402077419
87,1000000.0,1000000.0,100.0,2954126.5550554045,2954126.5550554045,28.00011574074074,1810727.9010856478,-3861717.9442175115,4265.161311423234,1.0,0.0,1810.7279010856478,-3861.7179442175116,4265.161311423234,0.4245391367112043,-0.9054095876455613,31.155169799541667,1187.1966789144212,3861.7179442175116,4040.086810344173,0.0,0.0,1187.1966789144212,3861.7179442175116,4040.086810344173,0.2938542498331328,0.9558502392399171,71.01706744279473,0,58.21066259061998,2419200.0,58.17116835796504
88,3162277.5263951733,3162277.5263951733,0.5000071167456798,9341768.0151789,9341768.0151789,0.19311342592592592,212664969.2987411,-26962684.66227023,214367.38448521387,1.0,0.0,212664.9692987411,-26962.68466227023,214367.38448521387,0.9920584225507952,-0.12577792431912607,84.33665161591173,-209667.04471874118,26962.68466227023,211393.60445691738,0.0,0.0,-209667.04471874118,26962.68466227023,211393.60445691738,-0.9918324882977807,0.1275473055655537,5.05880179614366,1,0.11354895573269248,16680.0,0.0
89,3162277.5263951733,3162277.5263951733,0.5500078284202476,9341768.0151789,9341768.0151789,0.19340277777777778,208363435.50153488,-28945417.05876942,210364.3468430627,1.0,0.0,208363.43550153487,-28945.41705876942,210364.3468430627,0.9904883533186327,-0.13759659131004484,83.7631074552366,-205365.51092153494,28945.41705876942,207395.3476931659,0.0,0.0,-205365.51092153494,28945.41705876942,207395.3476931659,-0.9902127179119078,0.1395663759130853,5.550115710801173,1,0.11825935914727562,16705.0,0.0
90,3162277.5263951733,3162277.5263951733,0.6000085400948156,9341768.0151789,9341768.0151789,0.19375,210030676.73339537,-31924879.182128612,212443.12904841505,1.0,0.0,210030.67673339538,-31924.87918212861,212443.12904841505,0.9886442441051134,-0.15027494334661698,83.20997984308225,-207032.75215339538,31924.87918212861,209479.73261154108,0.0,0.0,-207032.75215339538,31924.87918212861,209479.73261154108,-0.9883187722857972,0.1524008016628991,6.057724401855017,1,0.1157834359327965,16735.0,0.0
91,3162277.5263951733,3162277.5263951733,0.6500092517693836,9341768.0151789,9341768.0151789,0.19409722222222223,205742023.04823858,-33750795.29881116,208491.95723404823,1.0,0.0,205742.02304823857,-33750.79529881116,208491.95723404823,0.9868103584316078,-0.1618805624282346,82.6367795846,-202744.0984682386,33750.79529881116,205534.14715565168,0.0,0.0,-202744.0984682386,33750.79529881116,205534.14715565168,-0.9864253763862402,0.1642101605299268,6.544630992097497,1,0.12055245650593227,16765.0,0.0
92,3162277.5263951733,3162277.5263951733,0.7000099634439516,9341768.0151789,9341768.0151789,0.1945023148148148,207203212.22542754,-36713680.49923116,210430.66671076056,1.0,0.0,207203.21222542753,-36713.68049923116,210430.66671076056,0.9846626229162254,-0.1744692495305095,82.08741994910444,-204205.28764542745,36713.68049923116,207479.3817181635,0.0,0.0,-204205.28764542745,36713.68049923116,207479.3817181635,-0.9842196653680823,0.17695098276850665,7.050550903230696,1,0.11818258827657525,16800.0,0.0
93,3162277.5263951733,3162277.5263951733,0.7500106751185196,9341768.0151789,9341768.0151789,0.19490740740740742,202979560.20639318,-38394965.809991114,206578.98068567185,1.0,0.0,202979.5602063932,-38394.96580999111,206578.98068567185,0.9825760565410308,-0.18586095101520733,81.51526978593986,-199981.63562639322,38394.96580999111,203634.0540954727,0.0,0.0,-199981.63562639322,38394.96580999111,203634.0540954727,-0.9820638130233018,0.18854884552850795,7.5329230468993735,1,0.12295654079541449,16835.0,0.0
94,3162277.5263951733,3162277.5263951733,0.8000113867930876,9341768.0151789,9341768.0151789,0.19537037037037036,204285185.9914198,-41341164.44767617,208426.31574117215,1.0,0.0,204285.1859914198,-41341.164447676165,208426.31574117215,0.9801314448464613,-0.19834906307615413,80.97027428707244,-201287.26141141984,41341.164447676165,205488.81595940707,0.0,0.0,-201287.26141141984,41341.164447676165,205488.81595940707,-0.979553366306723,0.20118449879940345,8.036941284296818,1,0.12063779686435705,16875.0,0.0
95,3162277.5263951733,3162277.5263951733,0.8500120984676556,9341768.0151789,9341768.0151789,0.1958912037037037,211698780.9168252,-45993656.266134545,216637.46273070428,1.0,0.0,211698.7809168252,-45993.656266134545,216637.46273070428,0.9772030111891672,-0.2123070298478704,80.4582071113009,-208700.85633682524,45993.656266134545,213708.82960807093,0.0,0.0,-208700.85633682524,45993.656266134545,213708.82960807093,-0.976566371729095,0.2152164529209398,8.56788862982505,1,0.11099430193114648,16920.0,0.0
96,3162277.5263951733,3162277.5263951733,0.9000128101422235,9341768.0151789,9341768.0151789,0.19635416666666666,201375102.59998542,-45830683.12857798,206524.5347729581,1.0,0.0,201375.10259998543,-45830.68312857798,206524.5347729581,0.9750662448961152,-0.22191398798676268,79.86005709646054,-198377.17801998538,45830.68312857798,203602.4466336421,0.0,0.0,-198377.17801998538,45830.68312857798,203602.4466336421,-0.9743359242482044,0.22509888209273207,9.016799004049867,1,0.12303046494075115,16960.0,0.0
97,3162277.5263951733,3162277.5263951733,0.9500135218167914,9341768.0151789,9341768.0151789,0.19693287037037038,208435893.6485489,-50591712.44964821,214487.8624296887,1.0,0.0,208435.8936485489,-50591.71244964821,214487.8624296887,0.9717840967195814,-0.2358721462210137,79.35615359337937,-205437.96906854887,50591.71244964821,211575.70868036323,0.0,0.0,-205437.96906854887,50591.71244964821,211575.70868036323,-0.9709903388716192,0.23911871908735677,9.548249096857143,1,0.1134217886238161,17010.0,0.0
98,3162277.5263951733,3162277.5263951733,1.0000142334913595,9341768.0151789,9341768.0151789,0.19751157407407408,209962321.73552716,-53846371.747009605,216757.0259504641,1.0,0.0,209962.32173552716,-53846.3717470096,216757.0259504641,0.9686528997842508,-0.2484181147572823,78.82575308724336,-206964.39715552717,53846.3717470096,213854.3743772101,0.0,0.0,-206964.39715552717,53846.3717470096,213854.3743772101,-0.9677819205627753,0.251789900972668,10.051842302164744,1,0.11086581731624205,17060.0,0.0
99,3162277.5263951733,3162277.5263951733,1.1000156568404953,9341768.0151789,9341768.0151789,0.19872685185185185,206900331.7397718,-58387687.04840444,214981.0905007462,1.0,0.0,206900.33173977182,-58387.68704840444,214981.0905007462,0.9624117696019113,-0.2715945244877329,77.73982207034831,-203902.40715977174,58387.68704840444,212097.41545905682,0.0,0.0,-203902.40715977174,58387.68704840444,212097.41545905682,-0.9613620548767741,0.27528712182575166,11.024031392300294,1,0.11286433985624984,17165.0,0.0
100,3162277.5263951733,3162277.5263951733,1.2000170801896313,9341768.0151789,9341768.0151789,0.20005787037037037,204202118.58199528,-62934418.22507363,213680.24295826638,1.0,0.0,204202.11858199528,-62934.41822507363,213680.24295826638,0.9556434219418112,-0.29452614501830787,76.66638616026579,-201204.1940019953,62934.41822507363,210817.14513132238,0.0,0.0,-201204.1940019953,62934.41822507363,210817.14513132238,-0.9544014737352648,0.29852609087306664,11.990757066923226,1,0.11435930809615924,17280.0,0.0
101,3162277.5263951733,3162277.5263951733,1.3000185035387672,9341768.0151789,9341768.0151789,0.20150462962962962,201968214.8684959,-67569364.78059329,212971.30997864433,1.0,0.0,201968.2148684959,-67569.36478059329,212971.30997864433,0.9483353175070776,-0.3172697993329186,75.60780832600084,-198970.290288496,67569.36478059329,210130.4249135314,0.0,0.0,-198970.290288496,67569.36478059329,210130.4249135314,-0.9468894871857431,0.32155916882763674,12.952990860560744,1,0.11518693216030929,17405.0,0.0
102,3162277.5263951733,3162277.5263951733,1.4000199268879032,9341768.0151789,9341768.0151789,0.20306712962962964,200308935.242499,-72395419.67198306,212990.0615697038,1.0,0.0,200308.935242499,-72395.41967198307,212990.0615697038,0.9404614176185178,-0.3399004589155007,74.566648323457,-197311.010662499,72395.41967198307,210173.09941602743,0.0,0.0,-197311.010662499,72395.41967198307,210173.09941602743,-0.9388024024517594,0.3444561643385191,13.911980207915185,1,0.11516937428525607,17540.0,0.0
103,3162277.5263951733,3162277.5263951733,1.5000213502370392,9341768.0151789,9341768.0151789,0.20474537037037038,199356597.53376263,-77545386.24673246,213907.31616378512,1.0,0.0,199356.59753376263,-77545.38624673247,213907.31616378512,0.9319765266051898,-0.3625186255310562,73.54568031635098,-196358.67295376275,77545.38624673247,211116.11822008685,0.0,0.0,-196358.67295376275,77545.38624673247,211116.11822008685,-0.9300979698246461,0.3673115387897196,14.869277833459108,1,0.11410995392217502,17685.0,0.0
104,3162277.5263951733,3162277.5263951733,5.0,9341768.0151789,9341768.0151789,0.3259837962962963,104598167.0501983,-187385101.44790626,214601.847137678,1.0,0.0,104598.1670501983,-187385.10144790626,214601.847137678,0.4874057164246739,-0.8731756224245786,47.31902518582835,-101600.24247019824,187385.10144790626,213156.71585630416,0.0,0.0,-101600.24247019824,187385.10144790626,213156.71585630416,-0.47664574893661926,0.8790954612672331,41.1908961813848,1,0.11359324554186964,28160.0,0.0
105,3162277.5263951733,3162277.5263951733,10.0,9341768.0151789,9341768.0151789,0.6566550925925926,-26264505.141856797,-210067115.8088127,211702.6626534956,1.0,0.0,-26264.505141856796,-210067.1158088127,211702.6626534956,-0.12406317810392983,-0.9922743208602914,31.664573847294818,29262.429721856788,210067.1158088127,212095.45713536566,0.0,0.0,29262.429721856788,210067.1158088127,212095.45713536566,0.13796820600066237,0.9904366583143814,58.59251518857883,1,0.11775182767686179,56730.0,0.0
106,3162277.5263951733,3162277.5263951733,20.0,9341768.0151789,9341768.0151789,14.00005787037037,3430173.358897629,-1775982.735794326,3862.667983393155,1.0,0.0,3430.173358897629,-1775.9827357943261,3862.667983393155,0.8880321512604866,-0.45978135926511,31.80924774199676,-432.2487788978126,1775.9827357943261,1827.827586151973,0.0,0.0,-432.2487788978126,1775.9827357943261,1827.827586151973,-0.23648224929562567,0.971635809224877,0.4337624051922073,0,0.16145544314060678,144445.0,0.03656371879363853
107,3162277.5263951733,3162277.5263951733,30.0,9341768.0151789,9341768.0151789,14.00005787037037,3730082.296342932,-6427005.408877946,7431.010191302213,1.0,0.0,3730.0822963429323,-6427.005408877946,7431.010191302213,0.5019616714708436,-0.8648898660374029,26.963775148313132,-732.157716342929,6427.005408877946,6468.574297891838,0.0,0.0,-732.157716342929,6427.005408877946,6468.574297891838,-0.11318687590579973,0.9935737170047751,10.127028713430885,0,0.36464693451653596,261700.0,0.2397552101695677
108,3162277.5263951733,3162277.5263951733,40.0,9341768.0151789,9341768.0151789,14.00005787037037,-689959.716960482,-24848752.503472768,24858.329497170005,1.0,0.0,-689.959716960482,-24848.752503472766,24858.329497170005,-0.027755675096310488,-0.9996147370361984,34.59682232205791,3687.884296960535,24848.752503472766,25120.927362790815,0.0,0.0,3687.884296960535,24848.752503472766,25120.927362790815,0.14680526095637053,0.9891654135459508,51.72679028998618,0,0.650899274630947,402995.0,0.5260075502839787
109,3162277.5263951733,3162277.5263951733,50.0,9341768.0151789,9341768.0151789,28.00011574074074,3131528.384896828,-1748046.7190628848,3586.3822101723977,1.0,0.0,3131.528384896828,-1748.046719062885,3586.3822101723977,0.8731719603154888,-0.48741227694715117,27.29113294959166,-133.60380489680466,1748.046719062885,1753.1449765234531,0.0,0.0,-133.60380489680466,1748.046719062885,1753.1449765234531,-0.07620807559323793,0.9970919361896251,1.3639089785150453,0,1.021209508179889,1717350.0,0.8963177838329207
110,3162277.5263951733,3162277.5263951733,75.0,9341768.0151789,9341768.0151789,28.00011574074074,3051875.063551154,-1918916.5987090413,3605.021819119329,1.0,0.0,3051.875063551154,-1918.9165987090412,3605.021819119329,0.8465621615285248,-0.5322898709050847,20.312583407860824,-53.95048355102338,1918.9165987090412,1919.6748598334211,0.0,0.0,-53.95048355102338,1918.9165987090412,1919.6748598334211,-0.028103969416833904,0.999605005441158,3.8188245319373104,0,2.3214928512589292,1054010.0,2.1966011269119607
